,Unnamed: 0,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,vocab,love,money,violence,drugs,gendered,sadness,joy,yes,no,gender,genre
156,156,Otis Redding,The Happy Song (Dum-Dum-De-De-De-Dum-Dum),The Happy Song (Dum-Dum-De-De-De-Dum-Dum) by Otis Redding,,1968.0,4.0,,7506,https://genius.com/Otis-redding-the-happy-song-dum-dum-de-de-de-dum-dum-lyrics,0,1,2,"3 contributorsthe happy song dumdumdedededumdum lyrics gonna sing this song y'all singin' it for my baby she's the only one can bring me joy that's why i sing these happy songs  they go dum dum deedle dee dum dum dum dum deedle dee dum dum dum dum deedle dee dum dum come on now happy song happy song now  on a cold rainy windy night she shut all the doors she cut off the lights she holds me and squeeze me tight she tells me ""big o everything's all right""  and i go dum dum deedle dee dum dum play it again dum dum deedle dee dum dum do it again dum dum deedle dee dum dum come on now those happy songs happy happy songs  come on bring my breakfast to the table when i go to work she knows i'm able do my job i come back in you oughta see my baby's face she just grins grins grins you might also like i go dum dum deedle dee dum dum play it again dum dum deedle dee dum dum sing them happy songs lovely lovely songs sweet soul songs those good old happy songs give you such a feeling a lovely lovely feeling it makes you wanna shout it knocks you knocks you out happy happy songs those good old lovely songs those good old nursery rhyme songs those good old lovely songs those sweet soul music songs those good old good old songs happy happy songsembed",https://images.genius.com/27c9963658728727bd3e4beb7ac29401.800x800x1.jpg,100,8,0,0,0,23,0,14,0,6,male,soul
157,157,Otis Redding,You Don’t Miss Your Water,You Don't Miss Your Water by Otis Redding,1965-09-15,1965.0,9.0,15.0,6340,https://genius.com/Otis-redding-you-dont-miss-your-water-lyrics,0,3,1,6 contributorsyou don’t miss your water lyricsin the beginning you really loved me i was too blind i could not see now but now that you've left me oh how i cried out i keep crying you don't miss your water 'till your well run dry i kept you crying sad and blue oh my i was a playboy i just wouldn't be true but now that you left me good lord how i cried i keep crying i keep crying i've been missing my water no i never missed my water 'till my well run dry i sit here and wonder how in the world this could be my oh my i never thought oh i never thought you'd ever leave me but now that you've left me good lord good lord how i cried out you don't miss your water you don't miss your water 'till your well run dry you don't miss your water you don't miss your water 'till your well run dry i miss my water i keep missing my water i keep missing my water and i want my water i need my water i love my water and i want my water and i am little thirsty now and i'am little thirsty now i want my water i need wanting my wateryou might also like1embed,https://images.genius.com/27c9963658728727bd3e4beb7ac29401.800x800x1.jpg,77,2,0,0,0,5,1,1,0,8,male,soul
158,158,Otis Redding,I Love You More Than Words Can Say,I Love You More Than Words Can Say by Otis Redding,1968-02-23,1968.0,2.0,23.0,6156,https://genius.com/Otis-redding-i-love-you-more-than-words-can-say-lyrics,0,1,2,6 contributorsi love you more than words can say lyrics please let me sit down beside you i've got something to tell you you should know i just couldn't wait for not another day i love you for more than words can ever say  honey living without you is so painful yeah i was tempted to call it a day yeah yeah you've got me in your hand why can't you understand i love you baby for more than words can say yeah  i just can't sleep when i lay down in my bed the thoughts of you babe just linger in my head  living without you is so painful oh i was tempted to call it a day you've got me in your hand why can't you understand i love you honey for more than words can say yeah  i love you honey for more than words can say yes i doyou might also likeembed,https://images.genius.com/27c9963658728727bd3e4beb7ac29401.800x800x1.jpg,69,9,0,0,0,5,0,0,1,3,male,soul
159,159,Otis Redding,"Merry Christmas, Baby","Merry Christmas, Baby by Otis Redding",,1968.0,,,6095,https://genius.com/Otis-redding-merry-christmas-baby-lyrics,0,1,2,8 contributorsmerry christmas baby lyrics merry christmas baby sure did treat me nice merry christmas baby sure did treat me nice bought me a diamond ring for christmas i feel like i'm in paradise  i feel mighty fine y'all i've got music on my radio feel mighty fine girl i've got music on my radio oh oh oh i feel like i'm gonna kiss you standing beneath that mistletoe  santa came down the chimney half past three y'all left all them good ol' presents for my baby and for me ha ha ha merry christmas baby sure do treat me nice you bought me all those good ol' presents i love you baby rest of my life you might also like merry christmas girl merry merry merry christmas baby sure do treat me nice merry christmas baby i said you sure do treat me nice you bought all those lovely things yeah i feel like i'm in paradise  i wish you a merry christmas baby happy new year ha a merry christmas honey everything here is beautiful i love you baby for everything that you give me i love you honey more lord have mercy merry christmas honeyembed,https://images.genius.com/27c9963658728727bd3e4beb7ac29401.800x800x1.jpg,83,17,0,0,0,7,0,1,5,0,male,soul
160,160,Sam Cooke,A Change Is Gonna Come,A Change Is Gonna Come by Sam Cooke,1964-12-22,1964.0,12.0,22.0,561797,https://genius.com/Sam-cooke-a-change-is-gonna-come-lyrics,0,3,1,"66 contributorsa change is gonna come lyrics i was born by the river in a little tent oh and just like the river i've been runnin' ever since  it's been a long a long time comin' but i know a change gon' come oh yes it will  it's been too hard livin' but i'm afraid to die 'cause i don't know what's up there beyond the sky  it's been a long a long time comin' but i know a change gon' come oh yes it will  i go to the movie and i go downtown somebody keep tellin' me ""don't hang around"" you might also like it's been a long a long time comin' but i know a change gon' come oh yes it will  then i go to my brother and i say ""brother help me please"" but he winds up knockin' me back down on my knees lor' there been times that i thought i couldn't last for long but now i think i'm able to carry on  it's been a long a long time comin' but i know a change gon' come oh yes it will52embed",https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,89,0,0,0,0,15,0,0,4,7,male,soul
161,161,Sam Cooke,Wonderful World,Wonderful World by Sam Cooke,1960-04-14,1960.0,4.0,14.0,177750,https://genius.com/Sam-cooke-wonderful-world-lyrics,0,1,3,don't know much about history don't know much biology don't know much about a science book don't know much about the french i took  but i do know that i love you and i know that if you love me too what a wonderful world this would be  don't know much about geography don't know much trigonometry don't know much about algebra don't know what a slide rule is for  but i do know one and one is two and if this one could be with you what a wonderful world this would be  now i don't claim to be an a student but i'm trying to be for maybe by being an a student baby i can win your love for me you might also like don't know much about history don't know much biology don't know much about a science book don't know much about the french i took  but i do know that i love you and i know that if you love me too what a wonderful world this would be  la ta ta ta ta ta ta history hmmmmmm biology whoa la ta ta ta ta ta ta science book hmmmmmm french i took  yeah but i do know that i love you and i know that if you love me too what a wonderful world this would be10,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,62,8,0,0,0,2,0,4,0,21,male,soul
162,162,Sam Cooke,Bring It on Home to Me,Bring It on Home to Me by Sam Cooke,,1962.0,4.0,,96472,https://genius.com/Sam-cooke-bring-it-on-home-to-me-lyrics,0,3,3,20 contributorsbring it on home to me lyrics if you ever change your mind about leaving leaving me behind  baby bring it to me bring your sweet loving bring it on home to me yeah yeah yeah yeah yeah yeah  i know i laughed when you left but now i know i only hurt myself  baby bring it to me bring your sweet loving bring it on home to me yeah yeah yeah yeah yeah yeah  i'll give you jewelry and money too that ain't all that ain't all i'll do for you  baby if you bring it to me bring your sweet loving bring it on home to me yeah yeah yeah yeah yeah yeah you might also like you know i'll always be your slave 'til i'm buried buried in my grave  oh honey bring it to me bring your sweet loving bring it on home to me yeah yeah yeah yeah yeah yeah  one more thing i tried to treat you right but you stayed out stayed out day and night  but i forgive you bring it to me bring your sweet loving bring it on home to me yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah6embed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,69,4,1,0,0,2,0,1,0,4,male,soul
163,163,Sam Cooke,You Send Me,You Send Me by Sam Cooke,1957-09-07,1957.0,9.0,7.0,78460,https://genius.com/Sam-cooke-you-send-me-lyrics,0,1,1,14 contributorsyou send me lyrics darling you send me i know you send me darling you send me honest you do honest you do honest you do whoaoh  you thrill me i know you you you thrill me darling you you you you thrill me honest you do  at first i thought it was infatuation but woo it's lasted so long now i find myself wanting to marry you and take you home whoaoh  you you you you send me i know you send me i know you send me honest you do  you send me whoa whenever i'm with you you send me i know i know i know when i'm near you you send me mhm mhm honest you do honest you do whoa i know you send me i know i know i know when you hold me you send me whoaoh whenever you kiss me you send me mhm mhm honest you do you might also likeat first i thought it was infatuation but woo it's lasted so long now i find myself wanting to marry you and take you home  i know i know i know you send me i know you send me whoaoh you you you you send me honest you do do do do do1embed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,47,0,0,0,0,4,0,0,0,17,male,soul
164,164,Sam Cooke,Chain Gang,Chain Gang by Sam Cooke,1960-07-26,1960.0,7.0,26.0,61740,https://genius.com/Sam-cooke-chain-gang-lyrics,0,3,1,21 contributorschain gang lyrics hoh ah hoh i hear something saying hoh ah hoh ah uh ah uh ah  well don't you know that's the sound of the men working on the chain gang that's the sound of the men working on the chain gang  all day long they're saying huh ah huh ah uh ah uh ah  well don't you know that's the sound of the men working on the chain gang that's the sound of the men working on the chain gang  all day long they work so hard till the sun is going down working on the highways and byways and wearing wearing a frown you hear them moaning their lives away then you hear somebody say you might also like well don't you know that's the sound of the men working on the chain gang that's the sound of the men working on the chain gang  can't you hear them singing mmm huh hah i'm going home one of these days huh hah i'm going home see my woman huh hah whom i love so dear but meanwhile i gotta work right here huh hah  well don't you know that's the sound of the men working on the chain gang that's the sound of the men working on the chain gang  all day long they're singing mm huh ah my my my my my my my my work is so hard huh ah gimme water i'm thirsty my my work is so hard huh ah woah oh y my my my my my my my work is so hard huh ah6embed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,82,1,0,0,0,42,0,0,0,4,male,soul
165,165,Sam Cooke,Summertime,Summertime by Sam Cooke,,1957.0,2.0,,37290,https://genius.com/Sam-cooke-summertime-lyrics,0,1,3,8 contributorssummertime lyricsit's summertime and the living is easy fish are jumping and the cotton is high your daddy's rich and your mama's good looking hush little baby don't you cry hmmmm one of these mornings you're gonna rise up singing you spread your wings and take to the sky but until that morning there is nothing can harm you with your daddy and mommy standing by they are standing by hmmmmyou might also like2embed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,59,1,0,0,0,7,0,0,0,1,male,soul
166,166,Sam Cooke,This Little Light of Mine,This Little Light of Mine by Sam Cooke,,1964.0,,,36609,https://genius.com/Sam-cooke-this-little-light-of-mine-lyrics,0,1,1,5 contributorsthis little light of mine lyrics a amen a amen a amen amen amen a amen a amen a amen amen amen let me tell you something children  this little light of mine i'm gonna let it shine this little light of mine i'm gonna let it shine yeah this little light of mine i'm gonna let it shine let it shine let it shine to show my love  i wanna tell you that everywhere i go i'm gonna let it shine and everywhere i go i'm gonna let it shine yeah everywhere i go i'm gonna let it shine i'll let it shine let it shine to show my love you might also like i gotta tell you that even in my home i'm gonna let is shine and even in my home i'm gonna let it shine yeah even in my home i'm gonna let it shine i let it shine i let it shine to show my love  i gotta tell you that when i see my neighbor coming i'm gonna let it shine ha i think i see my neighbor coming i better let it shine yeah when i see my neighbor coming i'm gonna let it shine i let it shine let it shine to show my love  how i like to say a amen a amen a amen amen i wonder would everybody join me on the last chorus everybody a amen a little louder a amen with the spirit a amen amen amen ha ha ha ha ha yeah that's what i like amenembed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,63,4,0,0,0,10,0,1,0,0,male,soul
167,167,Sam Cooke,Cupid,Cupid by Sam Cooke,1961-05-16,1961.0,5.0,16.0,35807,https://genius.com/Sam-cooke-cupid-lyrics,0,3,1,11 contributorscupid lyrics cupid draw back your bow and let your arrow go straight to my lover's heart for me for me cupid please hear my cry and let your arrow fly straight to my lover's heart for me  now i don't mean to bother you but i'm in distress there's danger of me losing all of my happiness for i love a girl who doesn't know i exist and this you can fix so  cupid draw back your bow and let your arrow go straight to my lover's heart for me nobody but me cupid please hear my cry and let your arrow fly straight to my lover's heart for me  now cupid if your arrow make her love strong for me i promise i will love her until eternity i know between the two of us her heart we can steal help me if you will so you might also like cupid draw back your bow and let your arrow go straight to my lover's heart for me nobody but me cupid please hear my cry and let your arrow fly straight to my lover's heart for me  now cupid don't you hear me calling you i need you cupid help me i need you cupid don't fail me 'cause i need you3embed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,74,22,0,1,0,25,0,0,0,7,male,soul
168,168,Sam Cooke,I Wish You Love,I Wish You Love by Sam Cooke,,1963.0,2.0,,31614,https://genius.com/Sam-cooke-i-wish-you-love-lyrics,0,3,3,8 contributorsi wish you love lyrics i wish you bluebirds in the spring to give your heart a song to sing and then a kiss oh but more than this i wish you love  and in july a lemonade to cool you in some leafy glade i wish you health oh and more than wealth i wish you love  my breaking heart and i agree that you and i will never be so with my best my very best i am setting you free oh honey  i wish you shelter from the storm a cozy fire to keep you warm oh but most of all i wish you love but most of all when snowflakes fall i wish you love mmm but most of all when snowflakes fall i wish you loveyou might also likeembed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,67,9,0,0,0,10,0,1,1,2,male,soul
169,169,Sam Cooke,Nothing Can Change this Love,Nothing Can Change this Love by Sam Cooke,1962-09-11,1962.0,9.0,11.0,26121,https://genius.com/Sam-cooke-nothing-can-change-this-love-lyrics,0,3,1,12 contributorsnothing can change this love lyrics if i go a million miles away i'd write a letter each and every day 'cause honey nothing nothing can ever change this love i have for you  mm make me weep and you can make me cry see me coming and you can pass me by but honey nothing nothing can ever change this love i have for you  and ohoh you're the apple of my eye you're cherry pie and oh you're you're cake and ice cream and oh you're sugar and spice and everything nice you're the girl of my my my my dreams  but if you wanted to leave me and roam when you got back i'd just say welcome home 'cause honey nothing nothing nothing can ever change this love i have for you woohohoh yeah  i know i know i know i know i know that nothing nothing nothing can ever change the love i have for youyou might also like1embed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,76,8,0,0,0,7,0,0,0,16,male,soul
170,170,Sam Cooke,Only Sixteen,Only Sixteen by Sam Cooke,,1959.0,5.0,,18625,https://genius.com/Sam-cooke-only-sixteen-lyrics,0,1,1,9 contributorsonly sixteen lyricsshe was only sixteen only sixteen sixteen sixteen i loved her so but she was too young to fall in love sixteen sixteen and i was too young to know we'd laugh and we'd sing and do the little things sixteen sixteen that made my heart glow but she was too young to fall in love sixteen sixteen and i was too young to know why did i give my heart so fast it never will happen again but i was a mere lad of sixteen i've aged a year since then she was only sixteen only sixteen sixteen sixteen with eyes that would glow but she was too young to fall in love sixteen sixteen and i was too young to know then why did you give your heart so fast boy it never will happen again but you were a mere lad of sixteen i've aged a year since then she was only sixteen only sixteen sixteen sixteen with eyes that would glow but she was too young to fall in love sixteen sixteen and i was too young to know but she was too young to fall in love sixteen sixteen and i was too young to know whoa she was too young to fall in love sixteen sixteen and i was too young to knowyou might also like1embed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,62,10,0,0,0,28,0,1,2,6,male,soul
171,171,Sam Cooke,They Call the Wind Mariah,They Call the Wind Mariah by Sam Cooke,,1961.0,,,17905,https://genius.com/Sam-cooke-they-call-the-wind-mariah-lyrics,0,3,2,1 contributorthey call the wind mariah lyrics way out west they've got a name for rain and wind and fire the rain is tess the fire's joe and they call the wind mariah oh now mariah blows the stars around and sends the clouds aflying mariah makes the mountain sounds like folks were up there dying  mariah mariah they call the wind mariah  now before i knew mariah's name and heard her wail and whining i had a girl and she had me and the sun was always shining oh but then one day i left my girl i left her far behind me and now i'm lost i'm oh so lost not even god can find me  mmm mariah oh mariah they call the wind mariah you might also like oh out here they've got a name for rain for wind and fire only but when you're lost and all alone there ain't no word but lonely oh yeah and i'm a lost and lonely man without a star to guide me mariah blow my love to me i need my girl beside me  mmm mariah oh mariah i'm lonely can't you see mmm mariah oh mariah please blow my love to me mariah blow my love to meembed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,100,3,0,0,0,35,0,0,0,5,male,soul
172,172,Sam Cooke,Another Saturday Night,Another Saturday Night by Sam Cooke,1963-04-02,1963.0,4.0,2.0,13668,https://genius.com/Sam-cooke-another-saturday-night-lyrics,0,3,1,18 contributorsanother saturday night lyrics another saturday night and i ain't got nobody i got some money 'cause i just got paid now how i wish i had someone to talk to i'm in an awful way dig this  i got in town a month ago i seen a lotta girls since then if i could meet 'em i could get 'em but as yet i haven't met 'em that's why i'm in the shape i'm in  here another saturday night and i ain't got nobody i got some money 'cause i just got paid now how i wish i had someone to talk to i'm in an awful way  now another fella told me he had a sister who looked just fine instead of being my deliverance she had a strange resemblance to a cat named frankenstein  here another saturday night and i ain't got nobody i got some money 'cause i just got paid now how i wish i had some chick to talk to i'm in an awful way you might also like yeah here it is another weekend and i ain't got nobody man if i was back home i'd be swinging two chicks on my arm aww yeah listen to me huh  it's hard on a fella when he don't know his way around if i don't find me a honey to help me spend my money i'm gonna have to blow this town  here it's another saturday night and i ain't got nobody i got some money 'cause i just got paid now how i wish i had some chick to talk to i'm in an awful  everybody sing another saturday night and i ain't got nobody i got some money 'cause i just got paid now how i wish i had someone to talk to i'm in an awful  one more time another saturday night and i ain't got nobody i got some money 'cause i just got paid now how i wish i had some chick to talk to i'm in an awful  sounding mighty good another saturday night and i ain't got nobody1embed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,119,1,7,0,0,38,0,0,0,26,male,soul
173,173,Sam Cooke,Twistin’ the Night Away,Twistin' the Night Away by Sam Cooke,,1985.0,6.0,,13275,https://genius.com/Sam-cooke-twistin-the-night-away-lyrics,0,3,1,18 contributorstwistin’ the night away lyrics let me tell you about a place somewhere up a new york way where the people are so gay twisting the night away here they have a lot of fun putting trouble on the run man you find the old and young twisting the night away  they're twistin' twistin' everybody's feeling great they're twistin' twistin' they're twistin' the night away  here's a man in evening clothes how he got here i don't know but man you oughta see him go twisting the night away he's dancing with a chick in slacks she's moving up and back oh man there ain't nothing like twisting the night away you might also like they're twistin' twistin' everybody's feeling great they're twistin' twistin' they're twistin' the night  let's twist a while lean up lean back lean up lean back watusi now fly now twist they're twistin' the night away  here's a fella in blue jeans dancing with an older queen who's dolled up in her diamond rings and twisting the night away man you oughta see her go twisting to the rock and roll here you find the young and old twisting the night away they're twistin' twistin' man everybody's feeling great they're twistin' twistin' they're twistin' the night  one more time lean up lean back lean up lean back watusi now fly now twist1embed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,99,0,0,0,0,59,0,0,0,6,male,soul
174,174,Sam Cooke,Just Another Day,Just Another Day by Sam Cooke,,,,,12666,https://genius.com/Sam-cooke-just-another-day-lyrics,0,0,1,"1 contributorjust another day lyrics just another day that my lord my lord has kept me yes it is just another day that i've been in my savior's care yes it is wanna say he threw he threw his loving arms all around me yes he did and there i found i found peace and joy right there  another day just another day i've been workin' just another day in god's vineyard just another day oh yeah just another day another day oh just another day you know he kept me just another day by his side just another day oh yeah just another day he said ""i know"" oh just another day ""just how hard"" just another day ""you've been laborin'"" just another day mhm just another day he said ""i want you"" oh just another day ""to sit down"" just another day ""rest a while"" just another day oh just another day you might also like well when i just another day get on home just another day in my god's kingdom just another day oh yes just another day i'm gonna sit down just another day i'm gonna sit down just another day all around the throne just another day oh lord just another day and he'll be there oh just another day be there with arms just another day spread wide open just another day yes he will just another day i'm gonna hear him say oh just another day ""my servant"" just another day ""welcome home"" just another day oh lord just another day  another day just another day i've been workin' just another day in god's vineyard just another day yes i have just another day another day oh just another day you know he kept me just another day by his side just another day oh oh oh yeah just another day he said ""i know"" oh just another day ""just how hard"" just another day ""you've been laborin'"" just another day mhm just another day he said ""i want you"" oh just another day ""to sit down"" just another day ""rest a while"" just another day with himembed",https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,92,0,0,0,0,132,0,1,6,58,male,soul
175,175,Sam Cooke,Nobody Knows the Trouble I’ve Seen,Nobody Knows the Trouble I’ve Seen by Sam Cooke,,1963.0,8.0,,10393,https://genius.com/Sam-cooke-nobody-knows-the-trouble-ive-seen-lyrics,0,0,1,6 contributorsnobody knows the trouble i’ve seen lyricsnobody knows the trouble that i've seen nobody knows my sorrow nobody knows the trouble that i've seen glory hallelujah nobody knows the trouble that i've seen nobody knows my my sorrow nobody knows the trouble that i've seen glory hall glory hallelujah sometimes i'm up and sometimes i'm down oh yes lord you know sometimes almost to the ground oh oh yes lord still nobody knows the trouble that i've seen nobody nobody knows my my sorrow nobody knows the trouble that i've seen glory hallelujah if you get there before i do oh oh yes lord don't forget to tell all my friends i'm coming too whoa oh yes lord still nobody knows the trouble that i've seen nobody knows my sorrow nobody knows the trouble that i've seen glory hall hallelujahyou might also likeembed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,48,0,0,0,0,12,0,0,4,28,male,soul
176,176,Sam Cooke,The Last Mile Of the Way,The Last Mile Of the Way by Sam Cooke,,,,,10211,https://genius.com/Sam-cooke-the-last-mile-of-the-way-lyrics,0,1,1,3 contributorsthe last mile of the way lyrics if i walk in the pathway of duty if i work 'til the close of the day lord mmm i shall see the great king in all his beauty when i've gone the last mile of the way lord yes sir  when i've gone when i've gone the last mile the last mile of the way oh yeah when i've gone the last mile of the way i shall rest i shall rest at the close at the close of day i shall rest at the close of the day for i know for i know there are joy there are joy await me for i know there are joy that await me when i've gone when i've gone the last mile the last mile of the way when i've gone the last mile of the way  if i were for christ to proclaim the glad story oh lord if i see for his sheep who gone astray oh lord i am sure he will show me in his glory hey when i've gone the last mile of the way lord yes sir you might also like when i've gone when i've gone the last mile the last mile of the way oh yes when i've gone the last mile of the way i shall rest i shall rest at the close at the close of day oh yeah i shall rest at the close of the day for i know for i know there are joy there are joy await me for i know there are joy that await me when i've gone when i've gone the last mile the last mile of the way when i've gone the last mile of the wayembed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,65,0,0,0,0,69,0,7,4,6,male,soul
177,177,Sam Cooke,It’s All Right,It's All Right by Sam Cooke,,1961.0,,,7925,https://genius.com/Sam-cooke-its-all-right-lyrics,0,3,1,6 contributorsit’s all right lyrics whoa it's all right it's all right it's all right honey it's all right long as i know long as i know that you love me honey it's all right it's all right it's all right it's all right it's all right it's all right it's all right honey it's all right it's all right long as i know long as i know that you love me baby it's all right it's all right  all my friends tell me that you found somebody new they report to me every little thing that you do but long as you tell me that it's all untrue baby it's all right it's all right  whoa it's all right it's all right it's all right it's all right it's all right it's all right believe me when i say it's alright it's all right long as i know long as i know that you love me baby it's all right it's all right no oh you might also like  it's all right one more thing i want you to know  if you're ever worried if you're all alone just remember darling that i'm as near as your telephone and if you need me honey all you've got to do is to call me believe me it's all right it's all right  oh it's all right it's all right it's all right it's all right it's all right it's all right honey it's all right it's all right long as i know long as i know that you love me baby it's all right it's all right  oh help me to tell 'em one more time it's all right it's all right it's all right it's all right it's all right it's all right it's all right it's all right honey long long long as i know long as i know that you love me it's all rightembed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,66,15,0,0,0,3,0,0,0,12,male,soul
178,178,Sam Cooke,Good Times,Good Times by Sam Cooke,,1964.0,2.0,,5909,https://genius.com/Sam-cooke-good-times-lyrics,0,3,1,8 contributorsgood times lyrics wo la da ta da lo la ta da la da da all night long yeah la la la la ta da la da da da da ta da la da da all night long yeah  come on and let the good times roll we gonna stay here till we soothe our souls if it take all night long one more time come on and let the good times roll we gonna stay here till we soothe our souls if it take all night long  gotta tell you evening' sun is sinkin' low the clock on the wall say it's time to go i got my plans i don't know about you i'll tell you exactly what i'm gonna do you might also like get in the groove and let the good times roll i'm gonna stay here till i soothe my soul if it take all night long yeah everybody let the good times roll we gonna stay here till we soothe our souls if it take all night long yeah  it might be 1 o'clock and it might be 3 time don't mean that much to me i ain't felt this good since i don't know when and i might not feel this good again  so come on and let the good times roll we gonna stay here till we soothe our souls if it take all night long and all night all night and all night all night and all night all night and all night long all night somebody said it might all night take all night long and all night all night and all night all night so  come on and let the good times roll we gonna stay here till we soothe our souls if it take all night long1embed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,88,0,0,0,0,28,0,0,0,3,male,soul
179,179,Sam Cooke,Ol’ Man River,Ol' Man River by Sam Cooke,,1961.0,,,5905,https://genius.com/Sam-cooke-ol-man-river-lyrics,0,1,2,4 contributorsol’ man river lyrics rolling along rolling along rolling along mmm old man river that old man river he don't say nothing but he must know something for old man river he just keeps rolling along  mmm he don't plant taters he don't plant cotton and them that buy some they're soon forgotten while old man river he just keeps rolling along  mmm you and me we sweat and strain body all aching and racked with pain tote that barge and lift that bale get a little drunk and you land in jail  i get weary and sick of trying i'm tired of living but afraid of dying while old man river he just keeps rolling along rolling along rolling along rolling along  you and me we sweat and strain body all aching and racked with pain tote that barge lift that bale get a little drunk and you land in jail you might also like i get weary and sick of trying i'm tired of living but afraid of dying while old man river he just keeps rolling along rolling along rolling along rolling alongembed,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,68,0,0,0,0,17,0,0,0,2,male,soul
180,180,Stevie Wonder,As,As by Stevie Wonder,1976-09-28,1976.0,9.0,28.0,442239,https://genius.com/Stevie-wonder-as-lyrics,0,1,1,52 contributorsas lyrics as around the sun the earth knows she's revolving and the rosebuds know to bloom in early may just as hate knows love's the cure you can rest your mind assure that i'll be loving you always as now can't reveal the mystery of tomorrow but in passing will grow older every day just as all is born is new do know what i say is true that i'll be loving you always  until the rainbow burns the stars out in the sky always until the ocean covers every mountain high always until the dolphin flies and parrots live at sea always until we dream of life and life becomes a dream  did you know that true love asks for nothing her acceptance is the way we pay did you know that life has given love a guarantee to last through forever and another day just as time knew to move on since the beginning and the seasons know exactly when to change just as kindness knows no shame know through all your joy and pain that i'll be loving you always as today i know i'm living but tomorrow could make me the past but that i mustn't fear for i'll know deep in my mind the love of me i've left behind 'cause i'll be loving you always you might also like until the day is night and night becomes the day always until the trees and seas just up and fly away always until the day that eight times eight times eight is four always until the day that is the day that are no more did you know you're loved by somebody until the day the earth starts turning right to left always until the earth just for the sun denies itself i'll be loving you forever until dear mother nature says her work is through always until the day that you are me and i am you always until the rainbow burns the stars out in the sky always until the ocean covers every mountain high always  we all know sometimes life's hates and troubles can make you wish you were born in another time and space but you can bet your life times that and twice its double that god knew exactly where he wanted you to be placed so make sure when you say you're in it but not of it you're not helping to make this earth a place sometimes called hell change your words into truth and then change that truth into love and maybe our children's grandchildren and their greatgrandchildren will tell i'll be loving you  until the rainbow burns the stars out in the sky loving you until the ocean covers every mountain high loving you until the dolphin flies and parrots live at sea loving you until we dream of life and life becomes a dream be loving you until the day is night and night becomes the day loving you until the trees and seas just up and fly away loving you until the day that eight times eight times eight is four loving you until the day that is the day that are no more loving you until the day the earth starts turning right to left be loving you until the earth just for the sun denies itself loving you until dear mother nature says her work is through loving you until the day that you are me and i am you now ain't that loving you until the rainbow burns the stars out in the sky ain't that loving you until the ocean covers every mountain high and i've got to say always until the dolphin flies and parrots live at sea always until we dream of life and life becomes a dream always until the day is night and night becomes the day always until the trees and seas just up and fly away always until the day that eight times eight times eight is four until the day that is the day that are no more always until the day the earth starts turning right to left until the earth just for the sun denies itself always until dear mother nature says her work is through until the day that you are me and i am you until the rainbow burns the stars out in the sky until the ocean covers every mountain high until the dolphin flies and parrots live at sea until we dream of life and life becomes a dream until the day is night and night becomes the day until the trees and seas just up and fly away until the day that eight times eight times eight is four until the day that is the day that are no more until the day the earth starts turning right to left until the earth just for the sun denies itself until dear mother nature says her work is through until the day that you are me and i am you24embed,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,191,6,0,0,0,111,2,1,3,25,male,soul
