,Unnamed: 0,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,vocab,love,money,violence,drugs,gendered,sadness,joy,yes,no,gender,genre
148,148,MF DOOM,Potholderz,Potholderz by MF DOOM (Ft. Count Bass D),2003-09-02,2003.0,9.0,2.0,205602,https://genius.com/Mf-doom-potholderz-lyrics,1,1,2,"145 contributorspotholderz lyrics hot shit aww shit  i strive to be humble lest i stumble never sold a jumbo or copped chicken with its mumbo sauce tyson is a fowl holocaust hitler gassed your whole head up with poultry i'm fed up ignore cordon bleu stand up get up lunge for your knife don't forget your potholders hot shit  what these old things about to throw 'em away with the gold rings that make 'em don't fit like oj usually i take them off with oil of olay mcs is crabs in a barrel pass the old bay hot as hell and it's a cold day innit working on a way that we can roll away tinted some say the price of holding heat is often too high you either be in a coffin or you be the new guy the one that's too fly to eat shoo pie never too busy when it comes down to you and i swear to god a lot of niggas wish to die they need to hold they horses there's bigger fish to fry you're on the list if not pick a number spot ten and a half timbs is made to kick your bumba claat i coulda had a v8 f150 quad cab but i'll be straight money comes and goes like that two bit hussy that night that tried to rush me dwight pass the dutchie so i can calm down so they don't get it twisted take it from the fire side it won't get blistered got it what happened oh it's not lit these metal fingers be holding hot shit you might also like when i was four i penned ""god was born in new york"" back in '77 still got nan in the crescent the effervescence of god's presence is thick unlike vapor esther rolle extra raw word to the baker peace to the hardworkin' gingerbread makers looked her up and down said ""hmm too much makeup"" poor music taste ten years from being grown up rappers don't blow up heads do aww shit my name is dwight spitz i'm a sonic addict i use to think it was merely a nagging habit born under a bad sign i'm serious about this curse of mine i strive to flip it into fine wine ""barely born a virgin"" is what the stars said black not white red all over though like elmo twentyeight years have passed i feel i'm peaking i make music every weekend it's a chore a fact of life a labor of love i get mad love but i detest the labor and its wages—you know death i'm servin' life from this gift of god don't forget your potholders my niggas  more hot shit more hot shit more hot shit a short time later31embed",https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,276,2,2,0,0,34,0,0,0,5,male,rap
149,149,MF DOOM,Gazzillion Ear,Gazzillion Ear by MF DOOM (Ft. J Dilla),2009-03-24,2009.0,3.0,24.0,194769,https://genius.com/Mf-doom-gazzillion-ear-lyrics,1,1,2,"149 contributorsgazzillion ear lyrics villain man never ran with krills in his hand and won't stop rockin' til he clocked in a gazillion grand tillin' the wasteland sands raps on backs of treasure maps stacks to the ceilin' fan he rest when he's ashes ask 'em after ten miles in his galoshes smashes stashes chip on his shoulder with a slip on holster a clip a folder and his grip on a boulder bolster they supposed to know it show when his aura glow get from out the row when he get dough it's horrible time is money spend waste save invest the fess for ten k's he'll cave a chicken chest s yes y'all the dub will get you trickles the best ballers pitch in and rub together nickels but tuttut he 'bout to change the price again it go up each time he blow up like hydrogen villain here have 'em shrillin' in fear and won't stop top illin' 'til he a gazillionaire grillin' stare yeah your boy had drama got 'em on a mental plane avoided bad karma once sold an inbred skinhead a nigga joke plus a brandnew chrome smoker with the triggers broke i thought i told 'em ""firing pins was separate"" he find out later when he tries to go and rep it took a jehovah money for a arabic torah charged in advance to translate it and ignored her sorta one monkey don't stop no slaughter a junkie wanna cop a quarterton run for the border know the drill it ain't worth the overkill flow skill still there's no thrill fill a billion 10k bills in his pillow villain when it gets realer split the skrilla with— you might also like  dilla dilla mix mix mix do a deal for kicks and get rich quick sketch lyric bet your bottom nick' on some vic' ick from the drumstick come with the dumb schtick sick slick hidden in a book the only way they find it if it's spittin' in a hook listen don't look now keep walkin' traded three beans for this cow cheap talkin' hawk men stalkin' hear that we hawkin' often coughin' to a coffin might as well scoff the pork then he's like worf some say stronger though off the top jay strongbow play along bro wear a mask like yo off the gong show flow slow as mongo don juan thong pro for ya info when he's not practicin' jim crow or actressing some nympho bimbo he's playin' ray j the old tape doom—well what can i say like jj in a gold cape fill it to the rim like brim villain and ya won't find him in no gym probably a foggy bog with the frogs with a dot on the guard as he squat on a log half cocked and half baked used to keep a full stock of work half rocked and half shake my mistake sign a track agreement for more g's than lines and cracks in the cement in any event it's fake like wrestlin' get 'em like jake the snake on mescalines ahem—elixir for the dry throat tried to hit the high note villain since a itsy bitsy zygote by remote send in the meat wagon braggin' mc's packed in with they feets draggin' these stats are staggerin' had his phd in indiscreet street hagglin'  villain his agenda is clear endin' this year with dividends to spare here it's not meant for the seein' went through the ceilin' after enterin' his center bein' a new meanin' to sales through the roof guaranteed raw and saw his truth was truth proof it's the return of the tramp who do a duet jam when ernest goes to camp for the right earn na'mean like vern we need some more oil for the machines to burn learn jiminy crickets he gets lucky like winnin' free tickets off sickly lyrics one man's waste is another man's soap son's fanbase know the brotherman's dope a real weirdo with a bugged rare flow and the way his hair grow was ugly as a scarecrow he wears a mask so the charge won't grab on a rooftop with a large stone slab heads up talk white and thought niggerish refuse to walk tight and got his off the vigorish black licorice and equally as yucky how he handled the money was strictly dan stuckie monkey hustle man on fire later for the date than the hadron collider and cost more it be seemin' like a style doom leave the competition steamin' like a pile smile ding sparklin' jewels in effect like alternate side of the street parkin' rules fools the roach was never dead live for a week then dehydrate with a severed head instead it was depicted as flicked in split the wigs lit can you dig it we have got to try and find doom good luck26embed",https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,488,0,6,3,0,111,0,3,3,12,male,rap
150,150,MF DOOM,Vomitspit,Vomitspit by MF DOOM,2004-11-16,2004.0,11.0,16.0,182290,https://genius.com/Mf-doom-vomitspit-lyrics,0,1,1,"128 contributorsvomitspit lyrics it's the beat doom he hear it in his sleep sometimes blare it in your jeep so your peoples can stare at them rhymes real rhymes not your everyday hologram even when ribs was touchin' never swallowed the ham he'd rather eat a sand sandwich salad it might need salt like your man's bland ballad a lot of stuff happens that the news won't tell you's blues on l juice snooze all hell loose rake it take it like the good the bad the ugly break it rollin' through ya hood in the caddy buggy butter softy leather flossy fatty juggy always threw me off when she told me ""daddy funk me"" i'm like ""anywho's"" seeds walkin' all out in the street without any shoes i guess it's better than some funky socks you need to get her some skips before she catch the monkey pox hahahahaha instead she wanna hear the beatbox take pills and make fake krills as sheetrock sing it bring it back to your laboratory while he's in his oratory glory it's like a horror story the mask is like jason they told the place not to let the basket type case in he could be some kind of wacko waitin' for the chance to heat the pipes like a crack ho he busted in blessed be the lord who believe any mess they read up on a message board if so i got bridges for the low low same bitch ago dry snitchin' to the popo here orange peel stogs for the whole tier feel like i've been gone over a year came home to old gear it was the shit when i first scooped it at least i get to sit out in new york and curse stupid plead the fifth sip wine stiffly patiently come up and be spiffy in a jiffy gift for the grind criminal mind shifty swift with the nine through a fifty nine fifty well edumacated he heard it when he meditated 9n deep theta let her hate the creep played her dedicated cheap skata who keeps data say he stay self medicated to sleep later side effects is similar to sugar pill whoever go next on the mic he put a booger ill and made his exit on some calm shit begged him on the regular for kegs of more vomitspit ""doom""you might also like36embed",https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,267,0,0,0,0,71,1,0,0,3,male,rap
151,151,MF DOOM,? (Question Mark),? (Question Mark) by MF DOOM (Ft. Kurious),1999-10-19,1999.0,10.0,19.0,163570,https://genius.com/Mf-doom-question-mark-lyrics,1,1,2,"my servants began to forge what was to become the most dreaded costume on the face of the earth the last thing to fit was the mask would it conform to my twisted features in comfort  he cleans his metal mask with gasoline they after him last seen pulling chicks like a fiend pull a fast one can't put shit past him got niggas on his own team mad enough to blast him retarded in real life on the mic rain man stand close to his main man like a chain gang who give a fuck about who or they fancy crew that's no mystery like hardy boys do with nancy drew saw her with her drawers down caught her the extorter bring slaughter like ""well i oughta"" i suggest you hand over the formula 'dullah a villain in your land in his land a ruler hard hitting like puffing a woolah with lieutenant uhura every day feel like it's an off day with ferris bueller brother pull heat to prove they not sweet no matter how you spell it we still got beats  don't question how we live question what we give take it to the next leave 'em where they can't see me still they judge but they be butt ass twist that wig like a muppet keep it simple can't truss it light's the fuel mic is the tool drink jack kick back drop jewel finish what i start mastered the art living hell can't explain it inhale confuse it more cop the 44 contemplate meditate dictate i direct my direct fate coming of late kurious can i say ""shit"" do it for kadi rock do it for knit rip knit sub roc eternally for mic only we save we you might also like  by candlelight my hand will write these rhymes 'til i'm burnt out mostly from experience shit that i learned about topics and views generally concerned about with different ways to come up and earn clout i take a look at my life and pace the trails from tablik and savage females with fake nails to face veils you out your frame for still bagging 'em too you know i know these hoes be asking me if i'm you like my twin brother we did everything together from hundred raka'at salats to copping butter leathers remember when you went and got the dark blue ballys i had all the different color cazals and gazelles the ""subroc"" threefinger ring with the ruby in the ""o"" ahk truly the illest dynamic duo on the whole block i keep a flick of you with the machete sword in your hand everything is going according to plan man  and now i seek revenge on the one who forced me to hide behind this mask don't move you fools within my gauntlet is concealed a most effective weapon  why are you smiling you see  now  that's the end of doom  i only wish we could be certain of that commissioner  oh ya i bet'chu we won't see him again until doomsday  get it doomdoomsday  ya we get it oh brother 23",https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,309,0,1,0,0,63,0,1,0,8,male,rap
152,152,MF DOOM,All Outta Ale,All Outta Ale by MF DOOM,2002-10-01,2002.0,10.0,1.0,163161,https://genius.com/Mf-doom-all-outta-ale-lyrics,0,1,1,"72 contributorsall outta ale lyrics one more beer and i'll take you all all of you  banned from all bars the man with seven scars  smack it up flip it pulled out 'bout to fell sunday in the atl and i'm all outta ale like a bat out of hell tripped on a cat tail mutt drinkin out a pail who let the rat out the cell got all the ingredients and recipe might as well since last week the bootlegger been in jail if all else fail inhale the l makin' sure they can't see your sale via snail mail mind like a sewer servin' rhyme on a skewer doom'll step to a fine dime like he knew her ""my black sister"" she said ""step back"" before he kissed her she did the dipper and the smack just missed her there go a list of politics like henry kissinger 99% of rap's just a friendly listener i'm like ""these dudes must have some screws loose to hate y'all"" or a couple of ounces short of deucedeuce or 8 ball y'all know it's time for the end when the day come buy a album get rudely insulted over fake drums same cds you get for free you break 'em waalaikum make 'em eat they food like steakumm why she wanna ask me if i could pass the paprika one hand on the mic the other on the beaker every week or so peeked out the lab though eureka a technique to keep somethin' uniquer in ya speaker for yo' information i didn't do the beat y'all it ain't my fault if she didn't move her feet at all skeeter robbed peter to pay paul so he could trick it on mary so she can play ball you might also like she better have my skrilla cut it out with all that funny hand jive will ya all this trouble for a tall glass of olde e drink it all fast and make you haul ass slowly remind me to remember what you told me holy moly did you get a load of her rolypoly yo g remind me to remember what you told me whoever don't feel him feel balls like a goalie  one for the money two for the better green 34methylenedioxymethamphetamine told the knockkneed ghetto queen ""get the head fiend"" tell him it's from medellin and use oxyacetylene who needs airplay it's all just hearsay leave a wig like it was having a bad hair day miracle glide master asked him what's his secret he said ""shasta it turns to formaldehyde faster"" when i'm home with my lady i try to duke her daily one night she tried to flail me with her ukulele pack your heat the villain on the cover of black beat with a bunch of crackers and some snack meat  they better have my skrilla cut it out with all that funny hand jive will ya all this trouble for a tall glass of olde e drink it all fast and make you haul ass slowly remind me to remember what you told me holy moly did you get a load of her rolypoly yo g remind me to remember what you told me9embed",https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,286,0,1,2,0,78,1,0,1,2,male,rap
153,153,MF DOOM,Kon Karne,Kon Karne by MF DOOM,2004-01-22,2004.0,1.0,22.0,159031,https://genius.com/Mf-doom-kon-karne-lyrics,0,1,1,"129 contributorskon karne lyrics darker than the east river larger than the empire state where the beast who guard the barbed wire gate is on the job—not my fate tired of the wait 'til the villain bring deliverance from the dire straits fire at a higher rate why debate the liars fliers scatter buy a plate—isolate the wires try the straight pliers if not—the vice grips a real pricesaver way to acquire nice whips what a steal for real on wheels of steel stunner a funner summer numberone meal dealbummer a bizarre phenomenon—is your armor on take your cash karma or break your fast—ramadan transaction drama—aw come on barney clack clack—pardon me whack rap con carne he came to feed the childrens like sally struthers after that he's going back to cali where's the—""—love is—"" wilder than the nile hold power like the great pyramids of giza and stay leanin' like the tower of pisa give him something he can feel that's soft to squeeza raw with the pen and on the mic—off the hezza get shot off that wideeyed talk and if he had a pot he'd still piss on the sidewalk can't take the street out the streetperson lookin' for the perfect beat coercion into heatburstin' they couldn't spot him on the spot date got the only tape that come with a free hotplate whoever do get to see me sing with the 3 dring sittin' stationary like bb king can see how it really sting it ain't no front row standing room only at the motocross stunt show the ruckus ain't up to snuffleupagus me and sub' is like the brown smothers brothers ""my love is—"" vaster than the seven seas bigger than mount kilimanjaro if they don't know fill 'em in tomorrow on the horror show a mental note return bob’s record swear to god before he gets a job he robs an eckerd blessed with a hot flow tested it got dough invested in stress the best to finesse an opto as i reminisce never forgot when i was very broke shot the henny straight couldn't afford to cop the cherry coke or should i say broke with wealth to know enough to give them just enough rope to yoke they self plan b before i take the ring and pawn it the long arm of the law couldn't even put they fingers on it doggone it do the statistics how he bust lyrics it's too futuristic for ballistics and far too eccentric for forensics i dedicate this mix to subroc the hiphop hendrix you might also like ""in my pocket a note  it's—from my father"" ""—from the guard's whip is this a trick why would i resort to trickery you're already a prisoner what do i gain by deceiving you you can't blame me for being suspicious"" ""no"" hehe 23embed",https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,307,2,1,5,0,82,0,0,0,12,male,rap
154,154,MF DOOM,Kookies,Kookies by MF DOOM,2004-11-16,2004.0,11.0,16.0,144488,https://genius.com/Mf-doom-kookies-lyrics,0,1,1,"113 contributorskookies lyrics it's horrible one little evening alone home end up with carpal tunnel syndrome and here i am known for giving heavy back aches grown and living off of little debbie snack cakes supposed to be checking emails all i got is messages from ass naked females i don't know a jenny she said it's free and i won't owe her a penny and that's the last time i saw her but thousands of more horrors on online gomorrah and sodom they got 'em with they curls out and they got a better sales pitch than the girl scouts i wonder what i owe her for a whole box of caramel coconut samoa ""nite nite"" uh okay honey sweet dreams now it's time to get serious like peek freans a metal handful wipe it on the quilt wife wake up and i'm kill't over spilt milk locked in looking at your picture fully clothed winter and i'm right there with ya thinking about the last time i split your wishbone a man could only wish you do the same 'til he get home fat chance at least he get snacks that'd have to do 'til a brother get back until then smack oneeyed jack and hope one of his peoples can hook him with a tripack that's three different flavors chocolate vanilla and strawberry wafers acting all hard 'bout to get beat up i'll show him what time it is once i get this sheet up soon as he fell off the beat down all i hear is ""13th cell put the sheet down"" damn co what the hell do she know besides the fact she wanna get dug out on the dlow a workaholic with a fountain in the ink pen out in the mountains and i stopped drinking again in the wee hours he's gotten farther needing three showers being hot and bothered the wiz with her legs bent pregnant god bless the day she wondered where her egg went i need a l it's hard to drink without it and could use some kookies but trying not to think about it watching ""bet"" on jazz for knowledge on file every other commercial college hoes gone wild soft batch i prefer the other bunch like we got for lunch chocolate fudge butter crunch you might also like  he don't mess with the ritz bits wheat thins saltines or triscuits matzos or cheezits catch sugar fits every time that he sees chips ahoy double chocolate chunk something with the bubble and the junk in the trunk even the oreos no matter what weather always kept 'em dipped in milk and stuck together in the game he's shameless even uses a code name famous amos it's cheaper than a short stay at the days inn and good like 25 cent oatmeal raisin give a hand to who invented the camera skip past the graham animal and grandma’s shh make sure she don't wake from her dream chill or get caught with a handful of cream fill  ""oh honey what are you doing that's so nasty"" it might seem ill ""ew go wash your hands"" no kookies ""get out of here"" ""doom is master of the world"" ""i'd sure hate to see that ugly mug of yours in my history book"" ""you've disturbed me for the last time"" voice 1 hey y'know something gang that doom ain't really all bad voice 2 what do you mean ben voice 1 well on account of him i had me a real good time y'know i mean between you and me i kinda like being black voice 3 well maybe if we're lucky he'll attack us once more and send you back benjamin voice 1 ahhaha very funny very very funny voice 2 he must be mad voice 4 well if anyone can do it nevertheless let's get out of here while we can misc voice food we need food14embed",https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,390,2,1,1,0,106,1,4,2,10,male,rap
155,155,MF DOOM,Kon Queso,Kon Queso by MF DOOM,2004-01-22,2004.0,1.0,22.0,132572,https://genius.com/Mf-doom-kon-queso-lyrics,0,1,1,"128 contributorskon queso lyrics give it a sec for the pain to start this wreck right here it ain't for the faint of heart they thought they saw the worst verse from the team of g men who seem like nerds at first once they get to know us people dig us leaders in the fight for equal rights for niggas inventor of the more dementeder flow no bout adoubt it this go for if you're bout it bout it or rowdy rowdy whatever's clever the master foe who every hooker heard of but now a ho know if we see tomorrow the next day classes the villain in the back with the xray glasses have no fear the ninja here feel 'em like the tinge in your ear from drinkin' ginger beer when it's on loco head gon' lay low and heat it like beef patty coco bread con queso if you say so lace the whole case load they say he wear a metal mask in case his face show he told 'em they flows is bitch talk and ayo's his whole crew walk with pitchfork and halos say ho if you never worked a jo and keep more cash in a stash than a peso okay yo y'all know who to follow tie 'em up in the crib and leave they place hollow oh shoot the goose she's loose so wild you couldn't chase it down with straight fruit juice frown like the first time you taste couscous stash the deuce deuce troops askin' ""truce truce"" today on intense wreck week we have the supervillain in his own defense to speak it's all part of my mental techniques available to freaks and pencilneck geeks train a sane brain to an insane train of thought on a campaign trail he came to gain your support charge cash for a autograph say some shit to make your daughter laugh then slaughter the ass see 'em on the big screen like steve mcqueen do somethin' and never be back once he leaves the scene keep more medicated pads than stridex for his own side wreck with no known side effects before you press charges use your noodle so what when he grab the mic he crush your cute cuticles keep your mouth shut everything will be beautiful it would be awfully rude to you now get back to your hooty hoo damn it it ain't worth the drama can it from the calm bandit eat rhymers like pomegranate soon as he stepped in he lit the room boom reschedule my noon with brit hume doom in love with mary jane she's my main thing pulled her right from that web head what a lame brain maintain and say it don't spray it you wanna see your girl again you might as well pay it if i had a dime for every rhymer's that bust guns i'd have a cool mil' for my sons in trust funds when i was broker than a broke dick dog i always kept a l to smoke in thick fog when it rain it sure do thunderstorm i got more rhymes in the summer than musty underarms one two microphone checker first learned to neck off a home ec homewrecker this is back when he was like crib age when he hit the stage it's like a gauge to the rib cage break the mic like a rock star break a guitar and jump off the stage like ""yee haw"" you might also like un leader we shall now vote for a new world leader i nominate doom all in favor say aye delegates in unison aye peter parker oh no doom doom is master of the world voice 1 we must hurry voice 2 wait if you are really with us prove it let me hear you say it tell me that doom is a tyrant and must be overthrown voice 1 ii have spent my life voice 2 say it you have spent your life serving a tyrant doom must be stopped voice 1 i fear you're right my friend doom cronie the president of the united states is on the phone doom mr president you're at the mercy of your deadliest enemy president it is time you learned once and for all doom the united states does not barter with terrorists doom you never learn do you voice 1 here this is the address of friends in new york they'll help14embed",https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,389,2,3,2,1,84,1,2,1,15,male,rap
156,156,MF DOOM,Gas Drawls,Gas Drawls by MF DOOM,1999-10-19,1999.0,10.0,19.0,113287,https://genius.com/Mf-doom-gas-drawls-lyrics,0,1,1,metal face doom operation doomsday you were very high by the way i reup on bad dreams bag up screams in fiftys be up on mad schemes that heat shop like jiffy poppop in a instant get smoked like winston cigarettes hoes get ripped off like nicorette patch in real life the real trife scene might snatch ya life like assault machine rifle deadup setup like bullfight be blunted how we like couldn't white or in full flight the unemotional call me antisocial on the run off the gun death tally commercial death valley is like rehearsal to the streets to my peeps gm mf on the beat rhymes is chosen like the weapons of war so keep from steppin' on my floor or delivery frontdoor i bring it to ya'll motherfuckers master yours my disaster cause hell in gas drawls the supervillain cooler than a million i be chillin' still quick to slice squares like sicilians don't make me have to hurt them feelings i'll ruin you in the dirt that i be doin' in my dealings while i'm sendin' spirits through the ceilin' chrome peelin' dome blown within the comforts of your own home grown big wheelin' and high rollin' i hold the lye it keeps the sty on my eye swollen holdin' foldin' the pal known as massiveversatile i’d like to bigthemup monsta isle you might also like uummm yeah i saw you in hell with them gas drawls mhm  to my brother subroc and black jewel i crack brew for two more three men two up i hit the brew up like nobody knows how x the unseen feels when givin' crews a brush with death like between meals two times a day with brothers that's tight like a noose with more rhymes in use than dr seuss or motherfuckin' mother goose x the suspicious flirter who every hooker heard'a next to malicious murda a track type vicious fulfillin' the pipe wishes the misses may be legal minus the baby eagle any given summer's eve don't breathe sixteen shots i do believe and one up the sleeve master of the o who predict ya last pause i told y'all hell and gas drawls breakin' glass and plastic jaw like federal drastic law fed up from fightin' secret war wit' them fantastic four invisible bitch versus doom wit' the metal face before i go to state the hoe better settle case the flow is at pedal pace steady like tricycles beware all suckas is froze like icicles bag 'em up and baggin' bitches like nickels 'cause i lick 'em where they tickle before i hit the clit though i'mma spit 'til i pronounce more hits than a ounce no doubt about ta' bounce x the unannounced i'm out and i like to give a shoutout to the brother jet jaguar megalon and king geedorah i call this joint right here gas drawls in hell with yours21,https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,311,1,3,2,0,64,0,0,0,7,male,rap
157,157,MF DOOM,Batty Boyz,Batty Boyz by MF DOOM,2009-03-24,2009.0,3.0,24.0,108838,https://genius.com/Mf-doom-batty-boyz-lyrics,0,1,1,"84 contributorsbatty boyz lyrics if you're waiting for a parade there ain't none sharpen up your spirit of adventure the fabulous gay way hey what's the big idea yeah i have no ideas in fact i'm quite bewildered now don't get gay with me gay sir i'm far from gay now listen and keep your shirt on grown men in a rubber suit runnin' around with a young boy homo  oh shoot get a load of that fruit in thighhigh boots red tightywhities and blue cat suit holy homos even the rats know it’s tacky ""you ever see me slippin' like that bitch just smack me"" posin' chest and legs open couldn’t stand worse all was missin' was a bandana and a man purse cryin' dyin' laughin' 'til glands burst faster than a speeding glass bleedingass ran first fixin' baby hair messed up wavy curl under the cape the back of the s say baby girl the things some people‘ll do for fame it’s an herb it’s a lame it's a goddamn shame villain willing when them cold streets call you can keep your hero and hold the meatballs worthy title lock it with pockets on empty he work harder than a steam engine like john henry turn dirt to dollars like don henley ugly and still get hollers like ron jeremy at least monetarily terribly mc's need therapy it’s like a fairy spree hit him with a kryptonite brick kryptonite children come and prick his dead body with a stick wrote this lyric from in the bed with a chick she had the tightest grip around the head of my you might also like how much money you got i ain't got but four dollars on me damn anyway i don't got this whole censored for ya shit you must be some kind of faggot man my partner a faggot why don't you come on out here man man what the hell  bic now can i get my pen back got no enemy got no friend black with the green goblin got the batcave robbed bust in batman’s head bobbin’ slobbin’ robin’s knob y'all already got your belts on the floor so kick them shits over here and click off the porno alfred come home and found them both naked handcuffed to each other just as he had suspected red and chrome batmobile wheelin‘ and dealin’ aquaman's sleepin' with the fishes for real for squealin’ psst the lolo on a seal skin blazer it’s just a little graze from a razorthin laser amazed at all these socalled wannabe players showin' off they titballs to all the freegayers it’s like a leotard fest how it got started is any retard's guess regardless that’s they choice no hate debate becomes a problem when they try an attempt to go straight and raise the monster rate in the whole population it’s starting to affect the super pimpin' occupation now who’s the hater headline the newspaper fate of a fake you out caped crusader tied to the tracks make a damn tram derail rap is like scam spam nigerian email the man with no beard is more weirder than a shemale sucker got bagged on a temazepam street sale told 'em one of ours set it up yeah doubt did it like the dirty drawls wet ‘em up and air it out you got any money what listen you got any money man you goin' crazy what the hell for four dollars only damn batman's gay batty boys3embed",https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,361,2,7,5,0,83,3,1,0,13,male,rap
158,158,MF DOOM,Guinnessez,Guinnessez by MF DOOM (Ft. 4-IZE & StaHHr),2004-11-16,2004.0,11.0,16.0,105522,https://genius.com/Mf-doom-guinnessez-lyrics,2,1,3,"82 contributorsguinnessez lyrics ""running desperately low on food they were forced to turn back"" ""well i'll be"" ""what's that villain doing"" ""wait princess your voice sounds familiar well it should—you see doom wants me to marry him"" ""what"" ""but after seeing what he has done to our peaceful world i despise him he intends to destroy all of us if i persist in refusing him even now""  sheitan never came so ill he got skill met a brother from the grill that gave my spine chills all thirty three nerves controlling my curves common sense just swerved every time i got served stress frustration empty rhetoric cold as winter in connecticut compassion lacking deficit thought it was love like sent from above you not a soulmate more ways and actions of a primate who by low and census coming faker than extensions pissed away all good intentions outta here sister was missin' intuition maybe it was me i couldn't see holding onto fantasy getting bitten by reality  war wound purple heart love veteran morphine pain killers drugs and medicine anything just to forget the hurt incoming take cover hit the dirt on the frontline there's casualties in the mind and the pow's get left behind mentally scarred for life love is war and some chicks are just too hard to wife you might also like i shoulda deaded it from genesis instead of hittin' the guinnesses now i'm free falling cursing at the street bawling he ceased calling no appetite for feast darling so deep all in i bet he never stop balling women forsake god for the sin of a man sacrifice a whole life for a slice overstand maybe it's a lack of pigment loneliness imagine figment only got the car tinted to pull extra g's in it damn jody comin with the okie doke pokie poke steady rockin boats got me aimin' for ya throats sniper scope weren't we supposed to elope propose then ya froze i don't think that i can cope  war wound purple heart love veteran morphine pain killers drugs and medicine anything just to forget the hurt incoming take cover hit the dirt on the frontline there's casualties in the mind and the pow's get left behind mentally scarred for life love is war and some chicks are just too hard to wife  constant frustration stemming from a nowin situation rushing lust and fornication adding to the complication patience is a virtue pain run deep when love desert you listenin' to whisperin' choosing chaos over discipline simpleton life should really be a piece of entenmann’s relationships strengthening flower essence penstemon gentlemen my favorite shit so i've never forsaken it i persevere make it fit sculpting and reshaping it taking sips off a fifth of it passionate intense incense candles lit scandalous emotional bandages why would he abandon this guess he couldn't handle it the boss is magnanimous war wound purple heart love veteran morphine pain killers drugs and medicine anything just to forget the hurt incoming take cover hit the dirt on the frontline there's casualties in the mind and the pow's get left behind mentally scarred for life love is war and some chicks are just too hard to wife  ""look there ya see"" ""oh boy—here we go"" ""how come all you college boys wear them faggottylooking white shoes—"" ""i don't care—"" ""—they look funny as hell"" “that and them black knee stockings” ""stop"" ""ah yes looks like she got burnt laces"" ""you didn't wash your neck—sometimes we don't wash our necks but that's ok oh i—i washed my neck take—take a look at my neck"" ""hold it right there you"" ""where you're going—there are no jokes aw boy i'm beginning to think that armorplated gargoyle doesn't like me""9embed",https://images.genius.com/263743633b6e58854e753b25dca6beab.430x430x1.jpg,371,11,0,4,3,76,0,0,1,6,male,rap
